drand custom
0.969402 0.523438
0.544368 0.839844
0.922368 0.875
0.0640987 0.878906
0.360807 0.101562
0.37867 0.792969
0.268706 0.203125
0.610341 0.582031
0.699525 0.179688
0.0211983 0.246094
0.997656 0.03125
0.0461027 0.785156
0.932719 0.757812
0.691325 0.199219
0.867914 0.359375
0.503588 0.488281
0.864331 0.835938
0.256727 0.652344
0.497091 0.1875
0.66503 0.691406
0.30683 0.414062
0.0109993 0.605469
0.215766 0.515625
0.723359 0.394531
0.03959 0.492188
0.277355 0.0585938
0.889836 0.34375
0.340022 0.597656
0.390347 0.0703125
0.641282 0.0117188
0.142878 0.671875
0.72573 0.300781
0.415163 0.148438
0.4888 0.464844
0.90227 0.5
0.642546 0.503906
0.0168016 0.726562
0.157941 0.417969
0.682057 0.828125
0.579478 0.207031
0.0610363 0.804688
0.185245 0.871094
0.690327 0.65625
0.632458 0.410156
0.915055 0.382812
0.960832 0.824219
0.663392 0.984375
0.220411 0.113281
0.522526 0.460938
0.287282 0.277344
0.253032 0.8125
0.89222 0.316406
0.467334 0.0390625
0.389607 0.230469
0.0617784 0.140625
0.278077 0.0195312
0.674377 0.117188
0.444759 0.683594
0.785747 0.96875
0.0694673 0.222656
0.803683 0.695312
0.616058 0.636719
0.90137 0.296875
0.584358 0.925781
0.75663 0.773438
0.395577 0.0898438
0.453879 0.125
0.50085 0.128906
0.414018 0.351562
0.108867 0.0429688
0.569261 0.453125
0.189324 0.832031
0.0395532 0.429688
0.132579 0.496094
0.63126 0.28125
0.408987 0.0351562
0.124008 0.0078125
0.455856 0.449219
0.719847 0.609375
0.0817348 0.738281
0.620609 0.0859375
0.99807 0.902344
0.992155 0.4375
0.239583 0.941406
0.977286 0.664062
0.724289 0.855469
0.561625 0.765625
0.839956 0.644531
0.443315 0.742188
0.299143 0.308594
0.971811 0.59375
0.937208 0.847656
0.294047 0.320312
0.341571 0.261719
0.209826 0.921875
0.123579 0.550781
0.746048 0.398438
0.416856 0.714844
0.0177056 0.75
0.345916 0.753906
0.934874 0.976562
0.686668 0.667969
0.961107 0.078125
0.256881 0.457031
0.798245 0.0546875
0.668454 0.121094
0.74212 0.90625
0.464841 0.660156
0.588661 0.632812
0.196861 0.0742188
0.800626 0.234375
0.152329 0.363281
0.962105 0.710938
0.374202 0.527344
0.556384 0.0625
0.989106 0.566406
0.724804 0.289062
0.814918 0.480469
0.18721 0.390625
0.475635 0.269531
0.829835 0.367188
0.679021 0.933594
0.618122 0.21875
0.422805 0.472656
0.702378 0.945312
0.0285674 0.886719
0.178874 0.546875
0.263471 0.175781
0.429635 0.0234375
0.684031 0.339844
0.95507 0.375
0.0635339 0.378906
0.412771 0.601562
0.587118 0.292969
0.258843 0.703125
0.170729 0.0820312
0.268012 0.679688
0.354197 0.746094
0.442474 0.53125
0.326886 0.285156
0.747336 0.257812
0.219377 0.699219
0.801323 0.859375
0.146339 0.988281
0.281727 0.335938
0.485695 0.152344
0.905848 0.6875
0.204523 0.191406
0.127863 0.914062
0.322481 0.105469
0.976591 0.015625
0.614912 0.894531
0.609529 0.992188
0.740215 0.558594
0.996816 0.84375
0.130867 0.0976562
0.315248 0.570312
0.64305 0.511719
0.0366256 0.171875
0.176103 0.800781
0.462053 0.648438
0.383333 0.964844
0.647005 0
0.171177 0.00390625
0.720503 0.226562
0.430045 0.917969
0.345289 0.328125
0.424382 0.707031
0.267628 0.304688
0.900185 0.371094
0.843424 0.15625
0.237692 0.910156
0.482301 0.882812
0.403009 0.324219
0.221239 0.484375
0.738964 0.613281
0.702438 0.960938
0.104085 0.777344
0.188501 0.3125
0.990746 0.816406
0.646531 0.539062
0.149844 0.730469
0.647043 0.640625
0.796987 0.519531
0.17537 0.617188
0.702345 0.183594
0.208911 0.46875
0.188176 0.722656
0.885892 0.195312
0.24505 0.136719
0.164604 0.796875
0.122603 0.425781
0.831058 0.273438
0.538448 0.589844
0.659573 0.625
0.509065 0.628906
0.331322 0.851562
0.462364 0.542969
0.824857 0.953125
0.200425 0.332031
0.15905 0.929688
0.890847 0.996094
0.132649 0.78125
0.296795 0.535156
0.252115 0.507812
0.944979 0.949219
0.888762 0.109375
0.553907 0.238281
0.852671 0.585938
0.27606 0.402344
0.126131 0.9375
0.241581 0.441406
0.517862 0.164062
0.0920496 0.355469
0.0870319 0.265625
0.717497 0.144531
0.648098 0.242188
0.17735 0.808594
0.352547 0.09375
0.754096 0.347656
0.00288899 0.820312
0.221935 0.761719
0.637566 0.421875
0.216002 0.0507812
0.492291 0.898438
0.000175546 0.214844
0.475585 0.25
0.66952 0.253906
0.352662 0.476562
0.780644 0.167969
0.892476 0.578125
0.505431 0.957031
0.537875 0.554688
0.34171 0.621094
0.650853 0.40625
0.965246 0.160156
0.821649 0.132812
0.978198 0.574219
0.440638 0.734375
0.326623 0.863281
0.143702 0.210938
0.354138 0.0273438
0.216788 0.5625
0.375712 0.0664062
0.213449 0.789062
0.256153 0.980469
0.727099 0.890625
0.0763151 0.769531
0.27176 0.867188
0.580044 0.433594
0.632639 0.71875
0.144259 0.972656
0.306501 0.445312
0.916249 0.386719
0.767233 0.046875
0.609866 0.675781
0.414232 0.523438
0.14311 0.839844
0.292725 0.875
0.664599 0.878906
0.532512 0.101562
0.573201 0.792969
0.331431 0.203125
0.355663 0.582031
0.458958 0.179688
0.588457 0.246094
0.159614 0.03125
0.433436 0.785156
0.0897448 0.757812
0.833871 0.199219
0.0551606 0.359375
0.74333 0.488281
0.70718 0.835938
0.984359 0.652344
0.253614 0.1875
0.560982 0.691406
0.119628 0.414062
0.750577 0.605469
0.289641 0.515625
0.72615 0.394531
0.5944 0.492188
0.120696 0.0585938
0.911931 0.34375
0.0675345 0.597656
0.0526707 0.0703125
0.148076 0.0117188
0.149929 0.671875
0.612705 0.300781
0.533308 0.148438
0.769362 0.464844
0.388084 0.5
0.332006 0.503906
0.738458 0.726562
0.881728 0.417969
0.140095 0.828125
0.513552 0.207031
0.697183 0.804688
0.00803375 0.871094
0.800643 0.65625
0.352213 0.410156
0.514543 0.382812
0.448629 0.824219
0.939259 0.984375
0.455816 0.113281
0.492812 0.460938
0.551027 0.277344
0.660073 0.8125
0.926945 0.316406
0.940341 0.0390625
0.14401 0.230469
0.417611 0.140625
0.621911 0.0195312
0.933912 0.117188
0.879648 0.683594
0.203458 0.96875
0.476279 0.222656
0.52467 0.695312
0.13195 0.636719
0.718128 0.296875
0.228168 0.925781
0.119158 0.773438
0.719304 0.0898438
0.549102 0.125
0.97929 0.128906
0.409367 0.351562
0.382451 0.0429688
0.287582 0.453125
0.274963 0.832031
0.543394 0.429688
0.0717795 0.496094
0.246455 0.28125
0.427264 0.0351562
0.636463 0.0078125
0.416198 0.449219
0.0694992 0.609375
0.772019 0.738281
0.0262122 0.0859375
0.578466 0.902344
0.141598 0.4375
0.265701 0.941406
0.322656 0.664062
0.193827 0.855469
0.682107 0.765625
0.0708631 0.644531
0.629048 0.742188
0.463962 0.308594
0.604417 0.59375
0.529868 0.847656
0.792409 0.320312
0.288279 0.261719
0.295899 0.921875
0.62101 0.550781
0.0500546 0.398438
0.68935 0.714844
0.0709044 0.75
0.766321 0.753906
0.479738 0.976562
0.686821 0.667969
0.0982939 0.078125
0.807232 0.457031
0.635478 0.0546875
0.230586 0.121094
0.542435 0.90625
0.376793 0.660156
0.198836 0.632812
0.183597 0.0742188
0.686983 0.234375
0.522388 0.363281
0.326894 0.710938
0.589821 0.527344
0.153639 0.0625
0.721016 0.566406
0.20494 0.289062
0.344047 0.480469
0.468887 0.390625
0.78356 0.269531
0.57558 0.367188
0.746097 0.933594
0.171438 0.21875
0.171509 0.472656
0.319402 0.945312
0.449309 0.886719
0.158267 0.546875
0.00885 0.175781
0.49848 0.0234375
0.756768 0.339844
0.820063 0.375
0.326047 0.378906
0.276701 0.601562
0.661732 0.292969
0.765381 0.703125
0.537996 0.0820312
0.32461 0.679688
0.132094 0.746094
0.140316 0.53125
0.752473 0.285156
0.366199 0.257812
0.891864 0.699219
0.0461619 0.859375
0.602035 0.988281
0.48643 0.335938
0.922881 0.152344
0.686113 0.6875
0.96572 0.191406
0.387692 0.914062
0.492816 0.105469
0.243773 0.015625
0.22556 0.894531
0.547619 0.992188
0.184619 0.558594
0.237268 0.84375
0.818337 0.0976562
0.917385 0.570312
0.959623 0.511719
0.0944767 0.171875
0.479707 0.800781
0.526863 0.648438
0.11152 0.964844
0.864746 0
0.123536 0.00390625
0.889682 0.226562
0.269276 0.917969
0.493107 0.328125
0.0947971 0.707031
0.0766467 0.304688
0.669917 0.371094
0.623066 0.15625
0.12368 0.910156
0.540245 0.882812
0.361319 0.324219
0.91755 0.484375
0.688652 0.613281
0.406762 0.960938
0.00293695 0.777344
0.864269 0.3125
0.367384 0.816406
0.827029 0.539062
0.52943 0.730469
0.696974 0.640625
0.769922 0.519531
0.804095 0.617188
0.226941 0.183594
0.668855 0.46875
0.664786 0.722656
0.548594 0.195312
0.171162 0.136719
0.475156 0.796875
0.235315 0.425781
0.0934633 0.273438
0.495138 0.589844
0.171287 0.625
0.0532925 0.628906
0.512716 0.851562
0.426026 0.542969
0.768117 0.953125
0.295467 0.332031
0.408682 0.929688
0.364897 0.996094
0.621176 0.78125
0.125009 0.535156
0.273424 0.507812
0.721352 0.949219
0.344348 0.109375
0.636225 0.238281
0.198671 0.585938
0.572673 0.402344
0.865953 0.9375
0.642286 0.441406
0.150832 0.164062
0.14088 0.355469
0.266304 0.265625
0.150482 0.144531
0.480381 0.242188
0.294094 0.808594
0.566845 0.09375
0.0992477 0.347656
0.475698 0.820312
0.832785 0.761719
0.823397 0.421875
0.760221 0.0507812
0.968424 0.898438
0.846625 0.214844
0.867151 0.25
0.774864 0.253906
0.259415 0.476562
0.38185 0.167969
0.259617 0.578125
0.689299 0.957031
0.860757 0.554688
0.578392 0.621094
0.420358 0.40625
0.86707 0.160156
0.780207 0.132812
0.184748 0.574219
0.152973 0.734375
0.044521 0.863281
0.740399 0.210938
0.379085 0.0273438
0.655283 0.5625
0.497649 0.0664062
0.897544 0.789062
0.387933 0.980469
0.53932 0.890625
0.715914 0.769531
0.265092 0.867188
0.84753 0.433594
0.906478 0.71875
0.73401 0.972656
0.259386 0.445312
0.874355 0.386719
0.389736 0.046875
0.416664 0.675781
0.0599702 0.523438
0.655393 0.839844
0.570313 0.875
0.28672 0.878906
0.950605 0.101562
0.118255 0.792969
0.848458 0.203125
0.148996 0.582031
0.502728 0.179688
0.0575972 0.246094
0.760647 0.03125
0.210571 0.785156
0.546002 0.757812
0.46654 0.199219
0.717488 0.359375
0.504354 0.488281
0.896429 0.835938
0.81743 0.652344
0.0327238 0.1875
0.76217 0.691406
0.977627 0.414062
0.550746 0.605469
0.0343497 0.515625
0.984569 0.394531
0.862018 0.492188
0.0379589 0.0585938
0.619899 0.34375
0.548475 0.597656
0.103616 0.0703125
0.0853587 0.0117188
0.23104 0.671875
0.965237 0.300781
0.650767 0.148438
0.521231 0.464844
0.285039 0.5
0.238419 0.503906
0.3746 0.726562
0.26627 0.417969
0.285121 0.828125
0.0133985 0.207031
0.476289 0.804688
0.31289 0.871094
0.32691 0.65625
0.403672 0.410156
0.533728 0.382812
0.347396 0.824219
0.477951 0.984375
0.0186427 0.113281
0.896427 0.460938
0.0322136 0.277344
0.501577 0.8125
0.504817 0.316406
0.857674 0.0390625
0.744006 0.230469
0.860441 0.140625
9.64778e-05 0.0195312
0.737236 0.117188
0.436211 0.683594
0.619863 0.96875
0.645659 0.222656
0.0485127 0.695312
0.188058 0.636719
0.293303 0.296875
0.511326 0.925781
0.0444374 0.773438
0.421299 0.0898438
0.364077 0.125
0.481053 0.128906
0.520152 0.351562
0.0438465 0.0429688
0.976618 0.453125
0.281002 0.832031
0.0721462 0.429688
0.327214 0.496094
0.43076 0.28125
0.582627 0.0351562
0.488044 0.0078125
0.881529 0.449219
0.712655 0.609375
0.0992358 0.738281
0.374327 0.0859375
0.975199 0.902344
0.450872 0.4375
0.641924 0.941406
0.96718 0.664062
0.801605 0.855469
0.756208 0.765625
0.987846 0.644531
0.651357 0.742188
0.346136 0.308594
0.26486 0.59375
0.121974 0.847656
0.510928 0.320312
0.805172 0.261719
0.998345 0.921875
0.377337 0.550781
0.122231 0.398438
0.184164 0.714844
0.0372487 0.75
0.355974 0.753906
0.282043 0.976562
0.712805 0.667969
0.402292 0.078125
0.354245 0.457031
0.84236 0.0546875
0.0974923 0.121094
0.383881 0.90625
0.635709 0.660156
0.837236 0.632812
0.749154 0.0742188
0.064286 0.234375
0.0395308 0.363281
0.567588 0.710938
0.920457 0.527344
0.154662 0.0625
0.532551 0.566406
0.827965 0.289062
0.930846 0.480469
0.00758511 0.390625
0.812051 0.269531
0.476948 0.367188
0.199527 0.933594
0.765637 0.21875
0.550291 0.472656
0.672655 0.945312
0.822088 0.886719
0.83442 0.546875
0.400694 0.175781
0.309852 0.0234375
0.670854 0.339844
0.00645326 0.375
0.221801 0.378906
0.139337 0.601562
0.055304 0.292969
0.658523 0.703125
0.834587 0.0820312
0.247831 0.679688
0.50807 0.746094
0.0627524 0.53125
0.930413 0.285156
0.692757 0.257812
0.253457 0.699219
0.31998 0.859375
0.862866 0.988281
0.176595 0.335938
0.936436 0.152344
0.0877313 0.6875
0.0621379 0.191406
0.406255 0.914062
0.636179 0.105469
0.744491 0.015625
0.733798 0.894531
0.801096 0.992188
0.533085 0.558594
0.0331266 0.84375
0.576285 0.0976562
0.216295 0.570312
0.643609 0.511719
0.450726 0.171875
0.15763 0.800781
0.454443 0.648438
0.162956 0.964844
0.607074 0
0.719714 0.00390625
0.306294 0.226562
0.369839 0.917969
0.632345 0.328125
0.868362 0.707031
0.340951 0.304688
0.0361864 0.371094
0.164785 0.15625
0.403935 0.910156
0.446429 0.882812
0.462112 0.324219
0.945293 0.484375
0.446699 0.613281
0.384221 0.960938
0.815076 0.777344
0.0577032 0.3125
0.714432 0.816406
0.187419 0.539062
0.412468 0.730469
0.116393 0.640625
0.969768 0.519531
0.813134 0.617188
0.0474054 0.183594
0.467789 0.46875
0.128057 0.722656
0.908791 0.195312
0.845229 0.136719
0.75583 0.796875
0.612753 0.425781
0.111727 0.273438
0.457736 0.589844
0.0357919 0.625
0.277019 0.628906
0.855932 0.851562
0.48678 0.542969
0.303968 0.953125
0.543417 0.332031
0.983405 0.929688
0.789487 0.996094
0.655859 0.78125
0.516946 0.535156
0.465295 0.507812
0.99332 0.949219
0.872068 0.109375
0.322559 0.238281
0.535547 0.585938
0.957946 0.402344
0.653559 0.9375
0.1317 0.441406
0.473369 0.164062
0.707792 0.355469
0.846785 0.265625
0.551764 0.144531
0.977526 0.242188
0.248002 0.808594
0.190353 0.09375
0.739045 0.347656
0.532602 0.820312
0.718935 0.761719
0.519985 0.421875
0.694389 0.0507812
0.743299 0.898438
0.170292 0.214844
0.144806 0.25
0.349002 0.253906
0.316251 0.476562
0.303434 0.167969
0.678202 0.578125
0.83653 0.957031
0.0991331 0.554688
0.375555 0.621094
0.909275 0.40625
0.570634 0.160156
0.384132 0.132812
0.946381 0.574219
0.040217 0.734375
0.651791 0.863281
0.977734 0.210938
0.71941 0.0273438
0.510559 0.5625
0.663219 0.0664062
0.402599 0.789062
0.655774 0.980469
0.666565 0.890625
0.987024 0.769531
0.991906 0.867188
0.16836 0.433594
0.213963 0.71875
0.484206 0.972656
0.66455 0.445312
0.213552 0.386719
0.981371 0.046875
0.295719 0.675781
0.324081 0.523438
0.742744 0.839844
0.302459 0.875
0.899063 0.878906
0.239108 0.101562
0.338643 0.792969
0.84479 0.203125
0.611606 0.582031
0.462446 0.179688
0.103483 0.246094
0.0361017 0.03125
0.887034 0.785156
0.495615 0.757812
0.476797 0.199219
0.193407 0.359375
0.877074 0.488281
0.560056 0.835938
0.706834 0.652344
0.891574 0.1875
0.402051 0.691406
0.192901 0.414062
0.0774429 0.605469
0.126321 0.515625
0.219309 0.394531
0.530266 0.492188
0.675017 0.0585938
0.0577388 0.34375
0.0294912 0.597656
0.802309 0.0703125
0.769608 0.0117188
0.956226 0.671875
0.20168 0.300781
0.859932 0.148438
0.660449 0.464844
0.820271 0.5
0.61713 0.503906
0.241756 0.726562
0.806909 0.417969
0.667651 0.828125
0.168666 0.207031
0.521296 0.804688
0.0174731 0.871094
0.906937 0.65625
0.352635 0.410156
0.738144 0.382812
0.51591 0.824219
0.428646 0.984375
0.549719 0.113281
0.294085 0.460938
0.537816 0.277344
0.0848197 0.8125
0.210101 0.316406
0.106724 0.0390625
0.252625 0.230469
0.287526 0.140625
0.390772 0.0195312
0.271315 0.117188
0.854682 0.683594
0.301738 0.96875
0.294592 0.222656
0.338561 0.695312
0.548736 0.636719
0.952893 0.296875
0.441666 0.925781
0.315411 0.773438
0.375249 0.0898438
0.446376 0.125
0.376352 0.128906
0.0210324 0.351562
0.712053 0.0429688
0.603023 0.453125
0.843599 0.832031
0.75571 0.429688
0.262466 0.496094
0.365076 0.28125
0.825276 0.0351562
0.781323 0.0078125
0.135065 0.449219
0.999787 0.609375
0.832755 0.738281
0.674034 0.0859375
0.554448 0.902344
0.117999 0.4375
0.231446 0.941406
0.639192 0.664062
0.960872 0.855469
0.792634 0.765625
0.904614 0.644531
0.71198 0.742188
0.983382 0.308594
0.58332 0.59375
0.228973 0.847656
0.882803 0.320312
0.557606 0.261719
0.78977 0.921875
0.567995 0.550781
0.451698 0.398438
0.43575 0.714844
0.425368 0.75
0.42808 0.753906
0.840204 0.976562
0.460405 0.667969
0.146517 0.078125
0.158712 0.457031
0.0713717 0.0546875
0.281804 0.121094
0.131076 0.90625
0.904314 0.660156
0.709092 0.632812
0.054309 0.0742188
0.874926 0.234375
0.17979 0.363281
0.157258 0.710938
0.994615 0.527344
0.288848 0.0625
0.39396 0.566406
0.428779 0.289062
0.291911 0.480469
0.814086 0.390625
0.288516 0.269531
0.266074 0.367188
0.577637 0.933594
0.534926 0.21875
0.201184 0.472656
0.430808 0.945312
0.166387 0.886719
0.217166 0.546875
0.360164 0.175781
0.0746721 0.0234375
0.324634 0.339844
0.624555 0.375
0.835121 0.378906
0.988473 0.601562
0.493525 0.292969
0.409071 0.703125
0.0240521 0.0820312
0.728363 0.679688
0.346928 0.746094
0.898742 0.53125
0.564078 0.285156
0.800528 0.257812
0.795621 0.699219
0.547714 0.859375
0.689657 0.988281
0.304906 0.335938
0.120321 0.152344
0.0120953 0.6875
0.399209 0.191406
0.390644 0.914062
0.725634 0.105469
0.382225 0.015625
0.358855 0.894531
0.148111 0.992188
0.0276734 0.558594
0.163255 0.84375
0.501456 0.0976562
0.88175 0.570312
0.521743 0.511719
0.0430659 0.171875
0.454887 0.800781
0.193145 0.648438
0.503001 0.964844
0.226612 0
0.64328 0.00390625
0.713137 0.226562
0.440455 0.917969
0.321821 0.328125
0.489512 0.707031
0.305062 0.304688
0.919095 0.371094
0.122505 0.15625
0.150606 0.910156
0.908282 0.882812
0.980669 0.324219
0.602573 0.484375
0.636842 0.613281
0.0827363 0.960938
0.803043 0.777344
0.482817 0.3125
0.700628 0.816406
0.572612 0.539062
0.981617 0.730469
0.592107 0.640625
0.1857 0.519531
0.542285 0.617188
0.312661 0.183594
0.169856 0.46875
0.457573 0.722656
0.402976 0.195312
0.354359 0.136719
0.262798 0.796875
0.401908 0.425781
0.587251 0.273438
0.161742 0.589844
0.488646 0.625
0.29118 0.628906
0.1244 0.851562
0.289504 0.542969
0.969865 0.953125
0.547719 0.332031
0.1972 0.929688
0.343142 0.996094
0.996214 0.78125
0.241656 0.535156
0.934695 0.507812
0.273104 0.949219
0.533818 0.109375
0.677685 0.238281
0.822084 0.585938
0.0661225 0.402344
0.656206 0.9375
0.969991 0.441406
0.233823 0.164062
0.138166 0.355469
0.189232 0.265625
0.358588 0.144531
0.556602 0.242188
0.297985 0.808594
0.713116 0.09375
0.664032 0.347656
0.142444 0.820312
0.680995 0.761719
0.69261 0.421875
0.645602 0.0507812
0.286993 0.898438
0.179943 0.214844
0.0676672 0.25
0.758364 0.253906
0.572851 0.476562
0.0795589 0.167969
0.554946 0.578125
0.487699 0.957031
0.152067 0.554688
0.37327 0.621094
0.123335 0.40625
0.87001 0.160156
0.90555 0.132812
0.46538 0.574219
0.318688 0.734375
0.232377 0.863281
0.340983 0.210938
0.0841871 0.0273438
0.0437478 0.5625
0.552142 0.0664062
0.646033 0.789062
0.520901 0.980469
0.0341673 0.890625
0.0530872 0.769531
0.462167 0.867188
0.114553 0.433594
0.111665 0.71875
0.824478 0.972656
0.788808 0.445312
0.901076 0.386719
0.60715 0.046875
0.932351 0.675781
0.460945 0.523438
0.790321 0.839844
0.412465 0.875
0.951677 0.878906
0.999586 0.101562
0.610934 0.792969
0.487031 0.203125
0.299332 0.582031
0.337881 0.179688
0.0308601 0.246094
0.378548 0.03125
0.610045 0.785156
0.141496 0.757812
0.210112 0.199219
0.244276 0.359375
0.542722 0.488281
0.72545 0.835938
0.139599 0.652344
0.825794 0.1875
0.40803 0.691406
0.117563 0.414062
0.860862 0.605469
0.946089 0.515625
0.398132 0.394531
0.717628 0.492188
0.120123 0.0585938
0.989178 0.34375
0.707426 0.597656
0.479165 0.0703125
0.787812 0.0117188
0.880855 0.671875
0.64371 0.300781
0.215111 0.148438
0.451693 0.464844
0.721891 0.5
0.829929 0.503906
0.758995 0.726562
0.675748 0.417969
0.104801 0.828125
0.628576 0.207031
0.448309 0.804688
0.294328 0.871094
0.460763 0.65625
0.0275992 0.410156
0.0271145 0.382812
0.895956 0.824219
0.488374 0.984375
0.905693 0.113281
0.270917 0.460938
0.0359393 0.277344
0.780552 0.8125
0.0460049 0.316406
0.739921 0.0390625
0.222158 0.230469
0.425222 0.140625
0.644146 0.0195312
0.27878 0.117188
0.942673 0.683594
0.360588 0.96875
0.715259 0.222656
0.554454 0.695312
0.873848 0.636719
0.133246 0.296875
0.55534 0.925781
0.801939 0.773438
0.42847 0.0898438
0.969544 0.125
0.766847 0.128906
0.414206 0.351562
0.307829 0.0429688
0.525051 0.453125
0.783484 0.832031
0.342149 0.429688
0.121002 0.496094
0.637531 0.28125
0.993107 0.0351562
0.877657 0.0078125
0.168028 0.449219
0.954219 0.609375
0.582764 0.738281
0.0838274 0.0859375
0.468522 0.902344
0.529477 0.4375
0.941408 0.941406
0.357063 0.664062
0.199138 0.855469
0.754191 0.765625
0.631948 0.644531
0.693318 0.742188
0.105799 0.308594
0.159705 0.59375
0.566507 0.847656
0.66252 0.320312
0.731445 0.261719
0.378127 0.921875
0.52174 0.550781
0.739493 0.398438
0.577192 0.714844
0.49487 0.75
0.652292 0.753906
0.00517426 0.976562
0.55216 0.667969
0.120985 0.078125
0.290997 0.457031
0.71816 0.0546875
0.301036 0.121094
0.180865 0.90625
0.358027 0.660156
0.403426 0.632812
0.59285 0.0742188
0.859146 0.234375
0.885018 0.363281
0.843385 0.710938
0.851937 0.527344
0.599067 0.0625
0.94444 0.566406
0.257323 0.289062
0.883095 0.480469
0.978273 0.390625
0.0624301 0.269531
0.480753 0.367188
0.736138 0.933594
0.708242 0.21875
0.591417 0.472656
0.708823 0.945312
0.647196 0.886719
0.676693 0.546875
0.586745 0.175781
0.340779 0.0234375
0.840082 0.339844
0.66066 0.375
0.231776 0.378906
0.289443 0.601562
0.253842 0.292969
0.129431 0.703125
0.504514 0.0820312
0.325061 0.679688
0.643356 0.746094
0.99447 0.53125
0.49454 0.285156
0.271818 0.257812
0.967832 0.699219
0.577148 0.859375
0.934051 0.988281
0.223459 0.335938
0.10463 0.152344
0.799072 0.6875
0.176308 0.191406
0.0879917 0.914062
0.098505 0.105469
0.264559 0.015625
0.0670273 0.894531
0.297482 0.992188
0.852831 0.558594
0.626243 0.84375
0.14079 0.0976562
0.154807 0.570312
0.191266 0.511719
0.294539 0.171875
0.0198135 0.800781
0.153231 0.648438
0.945647 0.964844
0.076961 0
0.184247 0.00390625
0.455549 0.226562
0.366606 0.917969
0.886951 0.328125
0.762254 0.707031
0.206669 0.304688
0.993628 0.371094
0.932377 0.15625
0.198536 0.910156
0.267023 0.882812
0.775278 0.324219
0.235345 0.484375
0.59864 0.613281
0.474645 0.960938
0.890508 0.777344
0.417099 0.3125
0.913654 0.816406
0.492555 0.539062
0.408795 0.730469
0.140025 0.640625
0.578962 0.519531
0.387012 0.617188
0.739013 0.183594
0.683922 0.46875
0.60811 0.722656
0.163933 0.195312
0.18117 0.136719
0.862587 0.796875
0.778094 0.425781
0.808351 0.273438
0.816291 0.589844
0.891384 0.625
0.438159 0.628906
0.809088 0.851562
0.280836 0.542969
0.194863 0.953125
0.596387 0.332031
0.482214 0.929688
0.584271 0.996094
0.308983 0.78125
0.455881 0.535156
0.547377 0.507812
0.280929 0.949219
0.56435 0.109375
0.107204 0.238281
0.666485 0.585938
0.817579 0.402344
0.729633 0.9375
0.961271 0.441406
0.970589 0.164062
0.39164 0.355469
0.108503 0.265625
0.00527031 0.144531
0.815343 0.242188
0.895333 0.808594
0.0949067 0.09375
0.564948 0.347656
0.095356 0.820312
0.540083 0.761719
0.0419027 0.421875
0.894274 0.0507812
0.7815 0.898438
0.18298 0.214844
0.645829 0.25
0.225825 0.253906
0.931439 0.476562
0.671143 0.167969
0.313168 0.578125
0.492957 0.957031
0.161788 0.554688
0.216493 0.621094
0.100494 0.40625
0.571964 0.160156
0.500377 0.132812
0.777037 0.574219
0.502555 0.734375
0.836042 0.863281
0.0898381 0.210938
0.0936211 0.0273438
0.329459 0.5625
0.0130889 0.0664062
0.460305 0.789062
0.683795 0.980469
0.14656 0.890625
0.699615 0.769531
0.991505 0.867188
0.07551 0.433594
0.750886 0.71875
0.509653 0.972656
0.845267 0.445312
0.54967 0.386719
0.192434 0.046875
0.290206 0.675781
0.561857 0.523438
0.906918 0.839844
0.199611 0.875
0.376053 0.878906
0.81114 0.101562
0.363454 0.792969
0.0833862 0.203125
0.702579 0.582031
0.496971 0.179688
0.774357 0.246094
0.337785 0.03125
0.164523 0.785156
0.695345 0.757812
0.469966 0.199219
0.0543104 0.359375
0.773353 0.488281
0.319416 0.835938
0.138884 0.652344
0.769489 0.1875
0.501455 0.691406
0.143765 0.414062
0.295456 0.605469
0.578286 0.515625
0.735871 0.394531
0.973255 0.492188
0.903914 0.0585938
0.897669 0.34375
0.729319 0.597656
0.535886 0.0703125
0.997465 0.0117188
0.545646 0.671875
0.516322 0.300781
0.732525 0.148438
0.508272 0.464844
0.218988 0.5
0.345053 0.503906
0.447925 0.726562
0.721644 0.417969
0.680291 0.828125
0.601918 0.207031
0.366598 0.804688
0.57088 0.871094
0.190651 0.65625
0.519755 0.410156
0.433752 0.382812
0.512327 0.824219
0.902017 0.984375
0.159035 0.113281
0.436466 0.460938
0.655824 0.277344
0.0230013 0.8125
0.434684 0.316406
0.974734 0.0390625
0.694151 0.230469
0.828989 0.140625
0.482499 0.0195312
0.057926 0.117188
0.575183 0.683594
0.752644 0.96875
0.775034 0.222656
0.0521184 0.695312
0.718765 0.636719
0.381064 0.296875
0.916822 0.925781
0.460793 0.773438
0.401914 0.0898438
0.733105 0.125
0.48564 0.128906
0.42941 0.351562
0.0536912 0.0429688
0.492557 0.453125
0.105957 0.832031
0.197689 0.429688
0.0261712 0.496094
0.24348 0.28125
0.811711 0.0351562
0.397197 0.0078125
0.67965 0.449219
0.272126 0.609375
0.800271 0.738281
0.911614 0.0859375
0.655864 0.902344
0.260281 0.4375
0.722895 0.941406
0.429205 0.664062
0.158169 0.855469
0.55779 0.765625
0.477699 0.644531
0.158436 0.742188
0.135871 0.308594
0.56365 0.59375
0.0504142 0.847656
0.925857 0.320312
0.0330631 0.261719
0.706726 0.921875
0.720648 0.550781
0.898563 0.398438
0.340207 0.714844
0.256336 0.75
0.0547068 0.753906
0.980446 0.976562
0.537368 0.667969
